Date,Post Type,full_text,Video Thumbnail,Image,Like,Retweet,Reply
2022-08-15T10:56:27.000Z,image,"नेपाली काँग्रेसको नीति, अनुसन्धान तथा प्रशिक्षण प्रतिस्ठानद्वारा आयोजित दुईदिने अभिमुखीकरण कार्यक्रमको पहिलो दिनको सत्र निरन्तर जारी छ !

स्थानीय तहमा निर्वाचित नेतृत्वका लागि बिषय बिज्ञहरु र पार्टी नेतृत्व तहबाट सहजीकरण भइ रहेको कार्यक्रम मंगलबार साँझ समापन हुनेछ l",,"https://pbs.twimg.com/media/FaMmKoqaIAAe6Cr?format=jpg&name=small,https://pbs.twimg.com/media/FaMmLPCaIAAW8P5?format=jpg&name=small,https://pbs.twimg.com/media/FaMmLy0akAAbx1L?format=jpg&name=small,https://pbs.twimg.com/media/FaMmMtcakAAk-UV?format=jpg&name=small",256,30,22
2022-08-12T15:03:00.000Z,video,"कर्म, उपासना र ज्ञानको योग !

जनैपुर्णिमा, रक्षा बन्धन, ऋषितर्पणि, गाइजात्रा,
संस्कृत दिवस अनि क्वाटी खाने पर्व l आजको बिशेष दिनले आफुमा अलग उर्जा अनि परिवारको पछिल्लो पुस्तामा धर्म र संस्कारको असिम चेत अभिवृद्धि गर्न बल पुर्‍याएको छ l शुभकामना सबैमा l",,https://pbs.twimg.com/ext_tw_video_thumb/1558106703262253057/pu/img/oMGyH-U4lR2pq6az.jpg,530,29,29
2022-07-30T03:13:06.000Z,text,"हामी पहिला गल्ती गर्छौं, पछि आत्मालोचना, अनि फेरि गल्ती दोहोर्याउँछौं ! नेपालको समुन्नतिका लागि यो परम्परागत बेथिति हरेक क्षेत्रमा अन्त्य गर्न अनिवार्य छ l भु-राजनैतिक संवेदनशीलता दृस्टिगत गरेर परराष्ट्र सम्बन्धमा त झनै अनिवार्य छ l",,,175,13,7
2022-07-30T03:11:00.000Z,text,"`एसपीपीमा सहभागी नहुने´ पत्र सरकारले अमेरिकालाई पठाएपछी यो `च्याप्टर क्लोज´ त भयो तर भविस्यमा यस्तो द्वन्द्वमा नेपाल कहिल्यै नपर्न आग्रहमुक्त र परिपक्व दृष्टि निर्माण एवं परिपालनामा हामी सबै गम्भीर बनौं l

परराष्ट्र सम्बन्धमा `ब्यक्ति´ र `दल´ होइन `देश´ लाई केन्द्रमा राखेर बढौं l",,,633,73,63
2022-07-29T15:51:16.000Z,text,"एकदिन नातिले बाजेसँग शोध्नेछ-

बाजे बाघ भनेको कस्तो हुन्छ
मान्छेजस्तो कि, मान्छेभन्दा भयानक  ?
असमञ्जसमा बूढो कपाल कन्याउँदै
बाजेले भन्नेछन्-
पहिले बाघ मान्छेभन्दा भयानक हुन्थ्यो
अहिले मान्छे बाघभन्दा भयानक भएको छ
त्यसैले तिमी छौ/म छु 
बाघहरु छैनन् !

(कवि तिर्थ श्रेष्ठको रचना)",,,334,38,16
2022-07-28T03:58:16.000Z,image,"केही समयदेखि स्वास्थ जटिलता सामना गरिरहनु भएका नेपाली काँग्रेसका नेता आदरणीय अग्रज प्रदीप गिरी यतिबेला ललितपुरको मेडिसिटी अस्पतालमा उपचाररत हुनुन्छ !

उहाँको सिघ्र स्वास्थ्यलाभको कामना गर्दछु !",,https://pbs.twimg.com/media/FYuZ3pvaAAAiTwE?format=jpg&name=small,634,55,93
2022-07-25T16:00:37.000Z,video,हामीले जित्न बाँकी छ !,,https://pbs.twimg.com/ext_tw_video_thumb/1551598253850120192/pu/img/yLRXELTYxsG-3nii.jpg,591,95,131
2022-07-23T15:44:38.000Z,text,"`प्राइमरी इलेक्सन´ का पक्षमा सिमोन ढुंगाना, डा. सुदीप श्रेष्ठ र गोविन्द नारायणको तर्क पढौं !

कतिपय विमति हुनसक्छन् तर अन्ततः उम्मेदवार चयन प्रक्रियालाई पारदर्शी, बढी लोकतान्त्रिक र लोकप्रिय बनाउन ढिलोचाँडो हामीले यो बाटो हिँड्नै पर्दछ l",,,188,36,14
2022-07-22T13:02:52.000Z,video,"वीपी कोइरालाले नेपाल देशका लागि देख्नुभएको सपनासँग, आजका नेपाली युवाको सपना
एकाकार गरेर अबको नेपालको नवीन सपना हामीले कोर्नुछ !

आज वीपी पुण्य तिथि l सम्झना, श्रद्धा र उहाँप्रती भावपुर्ण श्रद्धाञ्जलि !",,https://pbs.twimg.com/ext_tw_video_thumb/1550466364510728192/pu/img/BK1ijaXMgprX0lo4.jpg,345,42,41
2022-07-17T23:57:13.000Z,video,"मतदातामा नाम दर्ता गराउन अब केहिदिन मात्र बाँकी छ l मतदाता बन्ने, प्रश्न गर्ने, जवाफ खोज्ने, रोजेको दल या उम्मेदवारलाई मत दिने अधिकार हामीलाई लोकतान्त्रिक संविधानले दिएको छ l

अत तोकिएको स्थानमा गएर आफ्नो नाम अविलम्ब दर्ता गरौं ! संविधानले दिएको आफ्नो अधिकार खुलेर प्रयोग गरौं !",,https://pbs.twimg.com/ext_tw_video_thumb/1548819080848998400/pu/img/r-AxKQ3lnSJ60ObT.jpg,251,51,11
2022-07-11T05:25:14.000Z,text,"ओलिको पालामा जो गलत, देउवाको पालामा पनि गलत, यसमा सतप्रतिशत प्रष्ट छौं हामी !

संवैधानिक परिषद् सम्बन्धि विधेयक अविलम्ब फिर्ता त हुनुपर्छ नै, तर यस्तो भयो कसरी ? हुन्छ कसरी ? गर्छ कसले ? सल्लाह दिन्छ कसले ? यो दु:खद छ l प्रधानमन्त्री  को गम्भीर जवाफदेहीता जरुरी छ l",,,1.4K,301,174
